,tweet_dt,id,username,name,tweet,like_count,reply_count,retweet_count,retweeted
15,2021-08-07,1424029193277427717,Hypocrisy_45,Hypocrisy Now.,"@timetomoveon15 https://t.co/9XFpb39yVP It's a real thing, but your odds of getting it are about 1 in 50,000. I per… https://t.co/RsY6TJBhLY",0,0,0,False
16,2021-08-07,1424029188307124226,afyqazraei,joey | ジョーイ,"ugh Pfizer not really helping to clear the stigma

fuck Big Pharma https://t.co/oDTfh3ETt2",0,0,0,False
17,2021-08-07,1424029186520358916,UnSlaveMe,Bridget,"Pfizer vaccine label amended in Canada to list Bell's Palsy as possible side-effect 
https://t.co/AqOZYHkY0i",0,0,0,False
18,2021-08-07,1424029169541861378,peopleschamp515,The Peoples Champ - John 3:16,"@amicsta Are you open to reading Pfizer’s study? 

Can you please Review Pfizer’s own study and we can discuss. 

  media-1.pdf",0,0,0,False
19,2021-08-07,1424029151162478600,WilliamDelHomm2,William Del'Homme,@hwestonbull_hhh @gwestcot23 @Lisa_Matassa @ChuckCallesto The increase in child infections with Covid is VERY worry… https://t.co/Hn3Tw8B319,0,0,0,False
20,2021-08-07,1424029146384986120,YES_WE_GAYZ,JUYEON KARST TEYVAT,HELP😭😭😭 https://t.co/BGKeci8Vix,0,0,0,False
21,2021-08-07,1424029116848742406,jamesforpeace,"🕊 my body my choice, right?","That’s about 60,000 serious nervous system disorders from the Pfizer jab alone. Along with thousands of other serio… https://t.co/dtcvBl8wUK",0,0,0,False
22,2021-08-07,1424029100763533312,jbart1055,Joanne 🇨🇦 The Pfully Pfizered Pfemale 🇨🇦,"Holy CRAP the Pfizer CEO is fully vaccinated....unless it was with Moderna, AZ or J&amp;J why is this news???? https://t.co/36bc2iSBs9",2,0,0,False
23,2021-08-07,1424029075186802691,Independent,The Independent,Some in US getting COVID-19 boosters without FDA approval https://t.co/wQavAGn6bU,3,0,1,False
24,2021-08-07,1424029066584285187,Naverma21,Alperen,"@spectatorindex By the way, the ""deadline"" of this is 5 week after Sept 20, which is when FDA will fully approve Pf… https://t.co/VGxSJqR5s7",0,0,0,False
25,2021-08-07,1424029016764280832,BexualFeeling,Rebecca,"@cbrumby @VicGovDH Yeah well we got given 150K more. Pfizer today so yes, now they are available 🤷‍♂️",0,0,0,False
26,2021-08-07,1424029007612350465,SpittinVenoms,your boy Spittin 🏴‍☠️,@SimonettiSource @AngelJRivera08 Singapore uses Pfizer and Moderna. The US has started to phase out the J&amp;J. What i… https://t.co/4nHtyEG8fd,1,0,0,False
27,2021-08-07,1424029006832230406,ghislainemaxxed,silenced girlboss,what if we got our boosters at the Pfizer falafel shop https://t.co/ezzd5ahKRa,1,0,0,False
28,2021-08-07,1424028970027192324,kwattbud,Kwattbud,@MKGenest That is frustrating. There are some that decided to get the Pfizer vaccine and calming that they never be… https://t.co/TWVdfEhmcP,0,0,0,False
29,2021-08-07,1424028961927880706,SapnaEranthi,"Sapna, not Swapna",@jeshreen95 One had Sinopharm one had Astrazeneca. I've no idea about Pfizer to be honest,1,0,0,False
30,2021-08-07,1424028909289545735,kevinxbarton,kev,the Pfizer is kicking my ass,0,0,0,False
31,2021-08-07,1424028834953793542,mjaaaeeee,MJ,"i barely got bit by mosquitos this summer, i guess pfizer blood taste like shit lol",0,0,0,False
32,2021-08-07,1424028827240603649,janetobikeller,janet obi-Keller,"https://t.co/wOkGd80Yfg
Please read carefully. A very close friend died today of a brain hemorrhage following his second Pfizer dose.",0,0,0,False
33,2021-08-07,1424028820877701120,Stay_young4now,🐀🕯Northern Beaches Gal,"@RastusMk2 My 23 yr old son is booked in next week for his first AZ shot. Was dead against it &amp; only wanted Pfizer,… https://t.co/gPj6pkHuMY",0,0,0,False
34,2021-08-07,1424028802045284357,flamingpholder,Kathryn Smith🦓💉💉😷,"@Christi08208131 @erosemost I was in a similar boat: MCAS, Ehlers-Danlos, other autoimmune diseases, and a history… https://t.co/2kNGtP75Pu",0,0,0,False
35,2021-08-07,1424028781736390658,libdrama1,libdrama,@denise_yak @JoJoFromJerz Pfizer will get their $$$ one way or another 😜,0,0,0,False
36,2021-08-07,1424028756629458949,_lilysimone,its lily🦋,@beckyshipp_ Truly thought you were talking about Pfizer,0,0,0,False
37,2021-08-07,1424028731136483330,Cassady34,Cassady,@sekretskwirrel I assume most drugs are taken by just a fraction of the country. There are very few do drugs that e… https://t.co/Suf4yq8uEw,0,0,0,False
38,2021-08-07,1424028719665061892,bullethead69,Ste 🇮🇪,"Albert Bourla Pfizer CEO got his vaccine, even Twitter knows its bollox 😂😂😂 https://t.co/J6SJg7edku",0,0,0,False
39,2021-08-07,1424028704666263553,AlexRichter3,Professor Alex Richter,Thank you for messages of concern and sorry for all who are positive with double vaccine. Qs 1) more vaccine breakt… https://t.co/0Y7Ar2Zwua,1,0,0,False
40,2021-08-07,1424028619211411462,Gimblin,Cardinal Curmudgeon,“People with previous COVID-19 infection had higher antibody levels after 1 dose of Pfizer vaccine compared w/uninf… https://t.co/UybqIiKVUu,0,0,0,False
41,2021-08-07,1424028585824825347,DirtyHarryRules,Ban Ray,"@LuddySteve @OpenUpBritain Less Pfizer and Moderna jabbed people get severe Covid. Thus, less of those infected die… https://t.co/keSCNVJabT",0,0,0,False
42,2021-08-07,1424028553578958862,AlyssaM62356712,Mommybee,I had my 2nd covid vaccine done 💉 thanks NHS ❤ #pfizer https://t.co/GMB473nSCv,0,0,0,False
43,2021-08-07,1424028544586461184,vinivinidogo,creative scorpio,"@mino_liz @weijia @CDCgov Booster shots are coming 
Probably in the next few months. It’s why they’re reviewing the… https://t.co/oDCMgfZcn0",0,0,0,False
44,2021-08-07,1424028529348513795,kittyhundal,Kitty Hundal🍀⌛️#RebelGirl & #DarkWebIntellectual,"@sue_ecampbell At 21:00 in the Second video on the page, the doctor provides details &amp; explains the difference.
https://t.co/SM1277TT9U",0,0,0,False
45,2021-08-07,1424028510549684224,Projectstar_904,Projectstar_wellness,"Covid vaccine 5960 Beach Blvd Jax Fl Suite 3! Today until 2 pm only.

#Pfizer #Pfizervaccine #Moderna #COVID19 #covid #vaccine",0,0,0,False
46,2021-08-07,1424028412189024256,GeechieMezo,Toe Budden,Wen the Pfizer and the X pill collide https://t.co/MhAMsMpYo1 https://t.co/iueWcGlpjJ,0,0,1,False
47,2021-08-07,1424028390672240643,brandonjac2004,🇺🇸 Brandon Jacobs 🇺🇸,@southern_sandra @1abbeynormal I did hear that which is concerning  to me. Especially  since i am fully vaccinated  with the pfizer,0,0,0,False
48,2021-08-07,1424028390391046146,ronajosephroy93,Rona joseph Roy,@ICAUAE kindly allow single dose vaccinated residents people to Dubai. We want take our second dose please 🙏🏻🙏🏻🙏🏻 I… https://t.co/B3TTrXLNq2,0,0,0,False
49,2021-08-07,1424028314432311303,suzysj,Susanna McGregor Ⓜ️,"@ashshanuferns I had 2 doses of sinopharm 6mths ago so I guess it’s the 1 booster Pfizer dose. 
Until they come with a diff advice later ..",0,0,0,False
50,2021-08-07,1424028286779277316,adamclarke3006,adam clarke,"@CallMeFreak3 @APFactCheck hey, im not an anti vaxxer but i got the pfizer 1st dose 5 weeks ago and for 3 weeks hav… https://t.co/FYLO3aUrpT",0,0,0,False
51,2021-08-07,1424028250704125955,Paz46805205,EmpressofBacon,@Curiousfortruth @BroermanNicole @GovKemp @US_FDA So you're saying the success rate of the vaccine 91% (pfizer) is… https://t.co/wj4qgM85MT,0,0,0,False
52,2021-08-07,1424028246891499522,nadsshoes,Dan,@TheWestonMike @imkimaaron @michellmybell1 @PatricktheB @AntiCommy4ever @Friendof_Darwin @SharkTooth787… https://t.co/xFjqHkPcui,0,0,0,False
53,2021-08-07,1424028237307465729,ArjanMuyen,Arjan - deelnemer #controlegroep,"Can the #Pfizer contracts be declared illegal Globally?
#pfizerleak #pfizerleaks 
https://t.co/qLbmINgPsv",0,0,1,False
54,2021-08-07,1424028211416080385,MaurikuV,Mauriku Kalki Valentinus,@OKBaBee @ScipiosHeir @Hanginthereppl @Benjami47969672 @PeterHotez Thank you for not pretending like the informatio… https://t.co/APADn0DcBG,0,0,0,False
55,2021-08-07,1424028155988385794,cherylml1,cherylml,@ZackSlater54 News just announced today Bell’sPalsy is another side effect 4 Pfizer,1,0,1,False
56,2021-08-07,1424028142931435520,PaulMcErlean,Paul McErlean,The vaccine being used is Pfizer. Another pop up vaccination clinic will be in operation at Meadowlane on Saturday 14 August 10am to 5pm.,0,0,0,False
57,2021-08-07,1424028085385670657,JoeNicholson10,Joe Nicholson 🙂,@pambeertom Nice Pfizer payday Aniston,1,0,0,False
58,2021-08-07,1424028074740535303,LKavin1967,Lynne,"Big pharma monopolies = countries waiting until 2023 for widespread vaccination
@Pfizer @Moderna_tx @BioNTech_Group… https://t.co/d4T3X6avN4",0,0,0,False
59,2021-08-07,1424028069237567488,talktoharris1,Harris,@Samfr didn't have enough supply then. have some to start now which we are. the mistake is not jabbing all 12-15s a… https://t.co/xUfJxHf0L0,2,0,0,False
60,2021-08-07,1424028064892166151,LahaRuk,Rukmal,@GotabayaR shouldn’t SL be reserving the Pfizer vaccine for kids 12yrs an older as this has been approved and in use in the US as well.,0,0,0,False
61,2021-08-07,1424028057598271490,Ranklediff,JLC,"DAILY USA COVID INJECTION STATS, August 7, 2021:

58.4% of USA population have received at least one toxic mRNA inj… https://t.co/Cts1gtXE4t",0,0,0,False
62,2021-08-07,1424027914320941063,faeireleo,leo ☪,@fl0ralnek0 no don't i dont want to see Pfizer Pfaltugiri go,1,0,0,False
63,2021-08-07,1424027889427574793,Doodledido,Ad Pacem,"@PatsKarvelas Are we getting more Pfizer near expired from US?
Their hesitancy/our gain!",0,0,0,False
64,2021-08-07,1424027806049132544,marcoto77,M.A.T.,COVID-19 tracker: J&amp;J shot protects against severe Delta cases; FDA working quickly on booster plans | FiercePharma https://t.co/qnILeRac1R,0,0,0,False
65,2021-08-07,1424027796507140098,MaurikuV,Mauriku Kalki Valentinus,"@OKBaBee @ScipiosHeir @Hanginthereppl @Benjami47969672 @PeterHotez Yes, concerning a Pfizer product for Meningitis… https://t.co/bxLhlWAt5Y",0,0,0,False
66,2021-08-07,1424027794523115520,JohnPKlein,John P Klein,Two ideas: Targeted vaccination plus therapeutics vs Forced universal vaccination.  Proponents:@RWMaloneMD vs… https://t.co/Y1yEuC386P,0,0,0,False
67,2021-08-07,1424027758280200201,PeacockKeri,Keri Ann Peacock,@CP24 Explains the long line up for Moderna and one for pfizer the other day. That one person had a bad reaction while waiting after...,0,0,0,False
68,2021-08-07,1424027743272980486,TheJayTucker,HerpDerp The Masked & Vaxxed Potato,@Pied_Peter @bluedgal @connormcbride01 @janet_yackle @NikkiFried 95 to 99% of hospitalized Covid patients in Americ… https://t.co/eANodQBVOt,0,0,0,False
69,2021-08-07,1424027740668416005,GusReyesMusic,Gus Reyes,"@Claudiashein COVID-19 vaccine efficacy and effectiveness: 
Absolute Risk Reduction = 1·3% for the AstraZeneca–Oxfo… https://t.co/pde45fFlvS",0,0,0,False
70,2021-08-07,1424027710884651017,MTesla7,Melissa Tesla7,"@MartinKoskinen @francoislegault Our body = Our Choice

https://t.co/QocpM5gHZR",0,0,0,False
71,2021-08-07,1424027653972140041,Profess_Reality,Negus Negaste 🇯🇲,"@newtechpress @TiffanyDCross The virus is obviously a serious threat which is why I wear my mask, keep hands washed… https://t.co/RVNdnJeQCw",0,0,0,False
72,2021-08-07,1424027630681038854,jeshreen95,Jeshreen Balraj,@SapnaEranthi What was the vaccination she took? In this tread mostly they have said that pfizer has caused,0,0,0,False
73,2021-08-07,1424027576985653253,nth09,Nigel Haworth,@Samfr I think all this stuff about waiting for more data was a not very successful cover for the fact there aren’t… https://t.co/KoD32m5fHd,1,0,0,False
74,2021-08-07,1424027555175227394,Omer_Causey,Omer Causey,I would feel a lot more confident about being an early adopter of the Moderna vaccine if there is evidence that it… https://t.co/iB8Q8Ucfoo,0,0,0,False
75,2021-08-07,1424027505506328588,WTLHealthClinic,"WTL Health Clinic, Inc.",Happening now! Invite friends and family to get their Covid test and/or vaccine (Pfizer/Johnson &amp; Johnson)… https://t.co/lxpT43NVLX,0,0,0,False
76,2021-08-07,1424027473285586949,katrylarenmanor,katrylarenmanor,@imprettybitter @smh @carriefellner @Rabe9 @LiberalAus Stop being a Pfizer snob. You can easily book an AZ jab TODAY!,0,0,0,False
77,2021-08-07,1424027471347798017,naevete,naevete,@dontgetnochange @FredJones812 @LizHcks Funny you say that. I live in Indonesia and was able to get vaccinated here… https://t.co/VbQ8xhlU1q,0,0,0,False
78,2021-08-07,1424027464834113539,bdray3,That must be racist,@TheBattPro @joy5729 @cdcast1991 @AustinAries @DeirdreJones54 @kylegriffin1 The same thing applies for vaccine effi… https://t.co/w67W9zQxsN,0,0,0,False
79,2021-08-07,1424027462149812231,lalitlobo,Lalit Lobo,"@PoliticsForAlI @theipaper The ONLY reason why I have taken the ""JAB"" (not Vaccine), is b'cuz I have my only siblin… https://t.co/sIlPuAF9wx",0,0,0,False
80,2021-08-07,1424027445687046153,415holgate,Robert holgate,Pfizer vaccine could get final FDA approval by September https://t.co/7LUMegh36X via @nbcnews,5,0,4,False
81,2021-08-07,1424027429698510848,UnrollHelper,Thread Reader Unroll Helper,"@Sarah_G_Barker Hi, the unroll you asked for: The mRNA vaccines (Pfizer and Moderna) are kind of brilliant at a…… https://t.co/XBi38xLcUC",0,0,0,False
82,2021-08-07,1424027396588593152,DeplorableShay,Shay,"Did the mouse get the Pfizer or Moderna jabs? Otherwise... Go get em, @NYCMayor! https://t.co/RrlMBqxBPe",0,0,0,False
83,2021-08-07,1424027361176170496,laandrreuu,Mrs.Reynolds,This girl is on Pfizer,0,0,0,False
84,2021-08-07,1424027305907732484,EricLee61405425,Eric Lee,"@staceykate1973 @TheoFleury14 Any idea how much the profit increase was with Pfizer`s antidepressant Zoloft?

With… https://t.co/O9BrYY8v4C",0,0,0,False
85,2021-08-07,1424027295099068417,KomradeUltras,Komrade Ultras,"Latest.

Pfizer Clan.
Continue Rockin' The World 
XS - 2XL RM35
3XL - 5XL RM40

VAXXED.
Got The Wall.
XS - 2XL RM30… https://t.co/HTB1FaiWcr",0,0,0,False
86,2021-08-07,1424027294167969798,KhalidElayyan,Khalid Elayyan,"@SaudiMOH Dear Sir,
13 years old muqeem boy had taken the 1st dose of Pfizer vaccine out side KSA and wants to regi… https://t.co/aOnA4HFuOu",0,0,0,False
87,2021-08-07,1424027245862133764,escvlante,ily em,This guy just told me his weekend plans got canceled because his friend (vaccinated with moderna) and his other fri… https://t.co/OXdGx1lrVn,0,0,0,False
88,2021-08-07,1424027245396467713,cliffhangerCA,cliffhangerCA,@Jessicam6946 I received my second Pfizer shot on 2/7.  Keeping my attention on when/if a booster is coming.  In th… https://t.co/qLTbSxHn7a,1,0,0,False
89,2021-08-07,1424027195178106880,RojakPot,The Rojak Pot,Newsmax Journo Said Pfizer CEO Not Fully Vaccinated? https://t.co/eGBhxGkpAv,0,0,0,False
90,2021-08-07,1424027194771259394,Stevest48366771,SteveSteele,"@DrJacobsRad @BogochIsaac @sunlorrie tell me off this sounds right - in Niagara Falls:
Patient A (F) gets horrible… https://t.co/FnwGFy37I8",0,0,0,False
91,2021-08-07,1424027192699367427,TechARP,Tech ARP,Newsmax Journo Said Pfizer CEO Not Fully Vaccinated? https://t.co/rEcyHLG8GD,0,0,0,False
92,2021-08-07,1424027184776232976,BelserReal,RealJDB,@Jessicam6946 I got my second Pfizer jab on January 7th. I experienced crazy side effects including a massive reduc… https://t.co/BhAbTPKb3d,1,0,0,False
93,2021-08-07,1424027157802536964,MiaMia87217278,One Crazy Mama,"@danielroytimms My 12, 14 and 18 year olds all had Pfizer months ago. Not even a sore arm.  It's easy.",0,0,0,False
94,2021-08-07,1424027157345488896,LKavin1967,Lynne,"Business as usual doesn't work during a pandemic. @POTUS, time to urge @Pfizer @JNJNews &amp; @moderna_tx to ensure the… https://t.co/adEM22OX3C",0,0,0,False
95,2021-08-07,1424027131898630145,notvoting4you,NOYB,@CNN @smerconish Do we not need a third and fourth dose of #vaccines? Is that not why the cases are going up as wel… https://t.co/mZsXOI1SN5,0,0,0,False
96,2021-08-07,1424027129067589634,proteinwisdom,Mulder’s Insatiable Thirst for Baby Blood & Jerky,"FWIW, this is the position my GP takes for Covid recovered patients: one Pfizer dose. 

When I told him I’d rather… https://t.co/v1aAGwJMII",2,0,0,False
97,2021-08-07,1424027115033350144,stuarthoward735,Stuart Howard,@nadhimzahawi I did as you advised. Was vaccinated overseas with AZ and Pfizer. Why don’t you recognise it? How dif… https://t.co/91NEOdTfqH,0,0,0,False
98,2021-08-07,1424027106124517386,BagaiDr,Prof. Dr. Sanjeev Bagai,"COVID19 Vaccination Protect Against the Delta Variant:https://t.co/uPOI2hjBkW,2 doses of Pfizer &amp;bAstraZeneca vac h… https://t.co/gI3SO5rBfK",1,0,0,False
99,2021-08-07,1424027093344661504,UnrollHelper,Thread Reader Unroll Helper,"@Sarah_G_Barker Hello, you can read it here: The mRNA vaccines (Pfizer and Moderna) are kind of brilliant at a…… https://t.co/wRXMHwmYgk",0,0,0,False
100,2021-08-07,1424027067197259777,TrueBlueRanger1,Blue Ranger 🔊🌎☮,"@funder Either/and/or.
(Fully vaxxed with Pfizer💉💪😷.) https://t.co/IFWfQRbhW1",0,0,0,False
101,2021-08-07,1424027017457111048,Twit_er808,Namasdone,@POTUS “This message brought to you in part by:  Pfizer!”,1,0,0,False
102,2021-08-07,1424026973320450051,faithmbx,Faith Mbabazi,Yay i got my pfizer vaccine today!,0,0,0,False
103,2021-08-07,1424026920090542087,thatsyaraa,yara aka ilda 🌻,This girl is on Pfizer 😌💉,0,0,0,False
104,2021-08-07,1424026910275874817,notvoting4you,NOYB,@CDCgov Do we not need a third and fourth dose of #vaccines? Is that not why the cases are going up as well? It’s b… https://t.co/oxtSNvsUyq,1,0,0,False
105,2021-08-07,1424026886376546305,wsupden,lil shorty bulgogi,@TwistyOnline @TierraLarai_ and two poc made the pfizer vaccine,3,0,1,False
106,2021-08-07,1424026730256338947,Jo88110920,Jo,33.5 BILLION.. BILLION.. then it don't work. SOOO take another one! Maybe the 3rd might work. Notice they say possi… https://t.co/Oq2VgCLdE4,0,0,0,False
107,2021-08-07,1424026719267303426,barry_huckle,Huckle Barry,@FreakCountry76 That’s what the fake news been putting out. https://t.co/bNfY3Ila29.,1,0,1,False
108,2021-08-07,1424026684160823302,MirandaPandaNow,Miranda Williamson,"State to receive 150,000 more doses of Pfizer vaccine https://t.co/qbVW4rjz6H https://t.co/Zk3bD4vITq",0,0,0,False
109,2021-08-07,1424026660643381251,aquariyesss,Diana Princess 🇺🇸,@patriciars @FinnMcC19919861 @KimmelmanJ They tell you that you are a willing volunteer and they are proceeding on… https://t.co/eF9A0GCIAg,0,0,0,False
110,2021-08-07,1424026641592950785,ProfColinDavis,Colin Davis,"Today my 13 year old daughter tested positive for Covid. 

It's over 2 months since the UK regulator approved the P… https://t.co/FOPLHO8LvY",37,0,18,False
111,2021-08-07,1424026543643373569,OKBaBee,OKG,@MaurikuV @ScipiosHeir @Hanginthereppl @Benjami47969672 @PeterHotez Got it!  The Kano trovafloxacin trial litigatio… https://t.co/SbgG0UPwG2,1,0,0,False
112,2021-08-07,1424026537607708675,niamh_lilywhite,Niamh 🏳️‍🌈🏴󠁧󠁢󠁥󠁮󠁧󠁿,@Samfr Would we have had enough stocks of Pfizer/Moderna to pull it off? Could at least have done 16/17 year olds.,0,0,0,False
113,2021-08-07,1424026534797529088,calhaskett,common cents,@CNN @smerconish They were talking about- well it could mutate like they already had a mutation ready to go. I don'… https://t.co/zMTO3tNggN,0,0,0,False
114,2021-08-07,1424026529017724928,WallStreet_Rant,The WallStreetRanter,@DoctorJoJames @EpochTimes @pfizer @CDCgov Less than 400 kids under 18 have died from COVID since the start of this… https://t.co/iv3TuCIlrF,0,0,0,False
115,2021-08-07,1424026428975235078,ampincivero,Ann Marie Pincivero,"@kylenabecker #Novavax is more effective, safer (uses traditional vaccine technology as opposed to risky, experimen… https://t.co/mWlN7vDJGD",1,0,0,False
116,2021-08-07,1424026417474334724,fazpo,fazpo🦭,finally got my fifteenth pfizer covid vaccine and i can’t even describe how excited i am to grab a drink with frien… https://t.co/DkDsNUMW3t,5,0,0,False
117,2021-08-07,1424026416853798923,CP_nofilter,Chris Popeck,"@TheMileyTimes @Jen_The_REDhead @michael_peddy To my knowledge Moderna, j&amp;j, pfizer",1,0,0,False
118,2021-08-07,1424026362663346182,Mietzer1,Mike,@0fun_ashlie My second shot was no problems I went about my day like any other  I think that's the key. Most people… https://t.co/IqN2VdaYji,0,0,0,False
119,2021-08-07,1424026322716798981,NYCHealthSystem,NYC Health + Hospitals,"Monday, Aug. 9 is the last day for NYC children 12-18 to get their first dose of the #Pfizer vaccine in time to be… https://t.co/wToWw9tkqd",3,0,0,False
120,2021-08-07,1424026306317070337,Patriotwolf76,jtruitt8,@RealCandaceO Candace is spot on-go to Pfizer`s site. The shot sends instructions into muscle cells to create a pro… https://t.co/LabjGozh1p,0,0,0,False
121,2021-08-07,1424026275900010497,felipecattai,Felipe Cattai,everyone fought to get Pfizer but at the end of the day Pfizer's efficacy decreases by 2% per month when Moderna st… https://t.co/D5uBeeBCTI,1,0,0,False
122,2021-08-07,1424026249740046339,Gamer4allreal,◢ ◤ Gamer4️⃣all ◢ ◤🇮🇹🇮🇹,@Reesecup1205 @RatiodBySevyn @marlon_humphrey I never read about this happening at least with Biontach/Pfizer....Th… https://t.co/U7tgGRBdhg,0,0,0,False
123,2021-08-07,1424026238260232194,Kevinkerner6,Kevin kerner,"@hushpook @look_pale @kctaylor35 @QasimRashid Happy that you acknowledge that it is approved.

Pfizer and Moderna a… https://t.co/1TxdLYNiLQ",0,0,0,False
124,2021-08-07,1424026236196634624,AlYap73961573,AY8888 🧢,"$nvax #nvax  Europe cannot wait to get it's hands on Novavax 
https://t.co/mTUuadZmt8",3,0,0,False
125,2021-08-07,1424026225941561349,RhysTownsend27,Rhys_Townsend 🌸,"All looks above board to me!!! 

https://t.co/IRUPSN7V02",0,0,0,False
126,2021-08-07,1424026203095248914,LKavin1967,Lynne,"@Pfizer It’s time to suspend your vaccine patents, and share technology &amp; know-how to ensure that everyone, everywh… https://t.co/kjGliAnj9F",0,0,0,False
127,2021-08-07,1424026199060275201,coronaconstruc2,corona construction,@NicolaSturgeon Did you push the vaccines for Pfizer?,0,0,0,False
128,2021-08-07,1424026174947315724,acenym,alondra 🧸,@sxzzerlos @ConSelfOwns pfizer as well! 😎 got my second shot last sunday!,0,0,0,False
129,2021-08-07,1424026150578397195,blakeleyjono,Jonathan Blakeley,"Double Vaxx to the max 💉💉

@pfizer looking at you kid 🙌
@NHSuk right here 💙

#COVIDVaccination #vaccines… https://t.co/SZ7SkyOsKh",2,0,0,False
130,2021-08-07,1424026129992716301,CanadianDoodle,Mother of Doodle,"@timetomoveon15 Health Canada has added Bell’s Palsy to the list of possible effects of the Pfizer shot, but the va… https://t.co/QZngY2y5wy",0,0,0,False
131,2021-08-07,1424026097788891142,dontbetyet,datatosee.com,"@more_unicorns_g Exactly, all it shows is that you are very unlikely to die from COVID, vaccinated or not if you ar… https://t.co/rhiiV3g43v",1,0,0,False
132,2021-08-07,1424026068692963338,BHenrissat,Bernard Henrissat,"@Leesplez @TheLobsterDr @ScIntegrity @andrewshtulman Thank you Jeff for these data. 
I checked the 2020 net profit… https://t.co/iQaIYI1Ex4",0,0,0,False
133,2021-08-07,1424026063483674627,Naomi828Jess,💜(((🇮🇱Na😷mi✡️Jess🏳️‍🌈)))🗽,"@nytimes Have my 2 Pfizer Vaccines &amp; will keep masking until tRUMPVirus is gone for ever for
G😷😷D https://t.co/Wf2BPi4zb9",0,0,0,False
134,2021-08-07,1424026054008709121,DebBRVA,Into the Weeds We Go,"@IanUSA01 @AP If you are asking on what medical authority they are receiving boosters, it is likely those who have… https://t.co/cPpUPvtCx8",0,0,0,False
135,2021-08-07,1424026045041188869,LoshadSpaceport,Starships324 🇲🇾,"I got 2nd dose of Pfizer on 4 Aug. Now I am sweating and feeling cold and tired.

Can anyone please help and explai… https://t.co/jfKd6cLdnI",0,0,0,False
136,2021-08-07,1424025889642356742,EhhhKiddo,Christopher,@joncoopertweets Good news &amp; bad news. Bad news is we're all gonna get Covid multiple times in our lives. Good is t… https://t.co/qej8Tg3Xx5,0,0,0,False
137,2021-08-07,1424025837947572224,klogansmith,Kat Is Fully Vaccinated,"@myprochoice He can get the shot. Covid is expensive- time off work and school, hospital bills, lifetime disability… https://t.co/LqCKbloUoS",0,0,0,False
