,tweet_dt,id,username,name,tweet,like_count,reply_count,retweet_count,retweeted
23,2021-08-13,1426168135200256006,DavidMyersATX,David Myers,Wrong.  will recognize  when it becomes a union shop.,0,0,0,False
24,2021-08-13,1426168126597632007,richjones52,Richard Jones,They’ve been around over sixty years still waiting?,0,0,0,False
25,2021-08-13,1426168119643582467,Thewormking1,GOLDIE🐻LOCKS #ENGLAND Let's 'ALL' Unite ❤️,"Not one bit was invented in the time that is stated🤔
It is all old world tech that they keep hidden only t…",0,0,0,False
26,2021-08-13,1426168015746387976,StockMarketTSLA,Tesla Stock News & Info,"""Not Model Y"" 😂

#Tesla",1,0,0,False
27,2021-08-13,1426168003721375754,ddjw123,Dalton DJ Williams,The only reason I want to own a Tesla is so I can change the horn to La Cuchracha and go through a Taco Bell drive through,0,0,0,False
28,2021-08-13,1426167984691851271,PMANeng,Paul Manley,"Any? That’s quite a bold statement. Looks, ride quality and…",0,0,0,False
29,2021-08-13,1426167975040720899,smarket,Deepak Singh,"When a stock makes a vertical spike, then it underperforms for a long period of time. The stocks take rest after su…",1,0,0,False
30,2021-08-13,1426167947761004550,Avvexd,Avve,The guy you replied to is obviously shilling really…,0,0,0,False
31,2021-08-13,1426167871223341057,jacopoalberto,Jacopo Alberto Giorgino,I love the clarity of this man,0,0,0,False
32,2021-08-13,1426167799160975369,pedalandpostCB,Christopher Benton,"Just passed a Tesla stuck in congestion on our eCargo bike making deliveries 

This does…",0,0,0,False
33,2021-08-13,1426167796132630532,DrThavundayil,Dr.Joseph Xavier Thavundayil,Tesla is the safest car available. For affordability cheaper models are being introduced.…,0,0,0,False
34,2021-08-13,1426167758539173889,hempcityglass,Hemp City Glass,"Check out this product 😍 High Voltage Tesla Glass Tray 😍 
by Hemp City Glass starting at $13.98. 
Shop now 👉👉…",0,0,0,False
35,2021-08-13,1426167718613499905,PuggoWasTaken,Yo,Your tesla gets more content than OW.,0,0,0,False
36,2021-08-13,1426167672652255232,financelygroup,Financely,"Tesla, Re|Source to launch final pilot in DRC to trace cobalt from mine to EVs: Blockchain-based program program is…",0,0,0,False
37,2021-08-13,1426167665681371136,Reboticant,Reboticon,The idea that going full EV accomplishes much of anything towards decarboniz…,4,0,0,False
38,2021-08-13,1426167608898904073,909kishore,Kishore,"Not Model Y

#tesla",0,0,0,False
39,2021-08-13,1426167572676939783,justtradin,Jake Tiley,Tesla at 800B market cap and makes no profit ..its a zombie market pre apocalyse ...#LetHerRip,1,0,0,False
40,2021-08-13,1426167550639951872,socaljohnmyer,Ed Kravitz,Coolness factor depleted- Miley Cyrus.,0,0,0,False
41,2021-08-13,1426167498660098052,Peter11448727,Peter,We are ready for tesla #Elonmusk accepted #doge,0,0,0,False
42,2021-08-13,1426167491890450435,benklayman,Ben Klayman,Tesla's Musk hopes to make first cars at Berlin plant in Oct,0,0,0,False
43,2021-08-13,1426167480288956417,ashfield_lee,bottom Gear Bot,"Now, amidst Inside Gear, Jeremy finds 4 Congolese extremists, Richard fucking gets fucking syria'd by a 978 BC came…",0,0,0,False
44,2021-08-13,1426167431458955269,KScons,"Klaus Schäfer, KS-Consulting","that’s a chance to get a piece of cake, germanys Infrastructures support distributed for 1.000 high speed…",0,0,0,False
45,2021-08-13,1426167405433303040,IdeasPrime,Prime Trader,"Tesla | $TSLA

TSLA: Pattern Above The Pattern - Time To Buy Again

Long or short it with BTC on Trade8:…",0,0,0,False
46,2021-08-13,1426167390887464962,CommissariSalvo,Insp Montalbano,If the comments on this thread indicate the intelligence of the average “Tesla driver” the…,0,0,0,False
47,2021-08-13,1426167358037561344,TesFanMitch,TesFanMitch,"I've learned over the years, in many cases, today unions are hampering so…",0,0,0,False
48,2021-08-13,1426167349816832002,Milhooz,Julien K,I believe Giga Shanghai has switched to local market production now and we might not see anot…,1,0,0,False
49,2021-08-13,1426167339695943688,tyfson,Tighe Johnson,so when ya making the Tesla speed boat? Or yacht?,0,0,0,False
50,2021-08-13,1426167320876027907,SUNationSolar,SUNation Solar,Get a Tesla EV Charger from SUNation today and qualify for a $500 rebate from PSEG. Contact us today to get started…,1,0,0,False
51,2021-08-13,1426167213292064769,JustinAglio,"Justin Aglio, Ed.D.",Want to learn how   and Alexa use #AI technology? Visit  and apply to our…,0,0,0,False
52,2021-08-13,1426167186524082177,TheDonaldMusk,The Donald musk,"These are the kinds of people that say they are all about the ""mission"" but constantly shit on other EVs…",1,0,0,False
53,2021-08-13,1426167156098617346,gordonschuecker,The Passenger,has obviously followed t…,0,0,0,False
54,2021-08-13,1426167095163764736,LucWaterlot,Ξ LUC ШΛТΞRLOT Ξ 🇧🇪,"It will be a colorful weekend...
And not only on the roads...
Still loading trains and trucks 
#tesla #model3…",2,0,0,False
55,2021-08-13,1426167092215173121,dogecoin4tesla,Dogecoin for Tesla,"Currently, 1 $DOGE = $0.277330.

At this rate, a #Tesla #Cybertruck costs:
• Single Motor RWD: 143,872 Ɖ
• Dual Mot…",0,0,0,False
56,2021-08-13,1426167083939807232,ev_truths,EVTruths,Honestly #Tesla should have a yoke option for #Model3,1,0,0,False
57,2021-08-13,1426167070178250752,RuetaDavid,David Rueta,It is going to the moon be ready for the ride 🚀,0,0,0,False
58,2021-08-13,1426167058522382336,BBY3ONJUN,Tannie⁷ ia✈️ MISSES YJ,Hey 😏 *leans on tesla*,0,0,0,False
59,2021-08-13,1426167037747888134,MahadevNaik333,Mahadev Naik,When in India,0,0,0,False
60,2021-08-13,1426167014792572932,evannex_com,EVANNEX for Tesla Community,Could it be that sales of traditional gas-powered cars have hit their peak? It's all downhill from here for fossil…,2,0,0,False
61,2021-08-13,1426167013135761416,benklayman,Ben Klayman,Would-be Merkel successor Laschet to meet Tesla's Musk on Friday,0,0,0,False
62,2021-08-13,1426167001530224644,BillsfanLife,FrankLucas,Never forget that price targets don’t mean a fkn thing. If you believe in the leadership and future o…,1,0,0,False
63,2021-08-13,1426166993028362244,on_tesla,On Tesla,Not sure how you’d ever have a valet park your car without giving…,0,0,0,False
64,2021-08-13,1426166962170773508,MyTsla,Luv my TSLA,"He won't leave, he'll just become Chairman of Board.  

Even if h…",1,0,0,False
65,2021-08-13,1426166960811819016,teamcmcbot,RoyalePros (Team CMC Bot),". has won grand challenge on 13/08/2021 20:59:12 SGT [Dark Prince,Fire Spirit,Skeletons,Tesla,Goblin Dril…",1,0,0,False
66,2021-08-13,1426166906428526599,PlutoCR_,Pluto I フィネス,Predict Royale 🤙 ok every Tesla Player place it there 🥺,0,0,0,False
67,2021-08-13,1426166893119950850,TheArticleTrunk,TheArticleTrunk,"Tesla says Tesla Semi electric truck’s weight is on point, and that’s crucial",0,0,0,False
68,2021-08-13,1426166873616535553,whatthepeanut,Dopinghustler,How much is Tesla paying for those tweets,0,0,0,False
69,2021-08-13,1426166854494605319,Utopaline,x Utopaline x,how are you not suing Facebook and these other companies for this? Every ad on my…,0,0,0,False
70,2021-08-13,1426166851155939335,Tesla__nikola,peow,LOLLLL aqqqqq,1,0,0,False
71,2021-08-13,1426166829131735041,gerardo_you,Gerardo No See You,Good luck with this whole 50% of all cars going EV when we can't get reliable power for days.  50% of the people ar…,1,0,0,False
72,2021-08-13,1426166803697340417,betincrypto,Bet In Crypto,"Elon Musk Says Tesla Will Resume Accepting Bitcoin When Miners Confirm 50% Clean Energy Usage

Toplist Crypto Casin…",0,0,0,False
73,2021-08-13,1426166788832825345,0xa0000,mr. robot,*) not in english,0,0,0,False
74,2021-08-13,1426166778787340296,richtalkskicks,Richard H,I like your choice of car names 😂,0,0,0,False
75,2021-08-13,1426166756356370435,DineshCyanam,Dinesh Cyanam,That PW has redeemed itself in just a few months. Glad you are doing ok. We luckily ha…,0,0,0,False
76,2021-08-13,1426166753109975040,evfinancepow,EVfinance,"""In order to have clean air in cities, you have to go electric."" - Elon Musk

For more visit…",0,0,0,False
77,2021-08-13,1426166728006983680,TeslaHourly,Tesla Price Hourly,Current #Tesla Price: $722.49 📈 ⚡🚗🔋,0,0,0,False
78,2021-08-13,1426166632481689612,StargazerPlaid,Stargazer!!,Thank you!!!  I am huge red fan.,0,0,0,False
79,2021-08-13,1426166546456473604,im_neeraj1999,Neeraj Vishwakarma,"when petrol runs out of petrol in petrol vehicles, we fill it from petrol pump, but what will we do when…",0,0,0,False
80,2021-08-13,1426166517549473795,KevinKhanal,Kevin,"Main Watch (08-13):

$AAPL - Bounce 148-148.50 area
$TSLA - Bounce 720 area
$MRNA - Break of 406

#tesla #tsla…",0,0,0,False
81,2021-08-13,1426166485005869059,tsmarthinsen,trondminator,convinced! 🙌,0,0,0,False
82,2021-08-13,1426166465976209409,28delayslater,🐶Earl of Frunkpuppy🐶,Fantastic,1,0,0,False
83,2021-08-13,1426166432312725514,MarcusMyles10x,ExponentialGains.com,"avoid imaginary, and ignore the real dangers. And what is true of an individual also applies, more or less, to a pe…",0,0,0,False
84,2021-08-13,1426166423668338699,dorsetphoto_JLP,James Loveridge,Such irony when Tesla lives in his head rent-free and he spends all day argui…,2,0,0,False
85,2021-08-13,1426166407344001027,HR_Socialite,Socialite,The prettiest Plai…,1,0,0,False
86,2021-08-13,1426166343448006660,PocketOutOfTime,A Pocket Out Of Time,If you were ever wondering why  wasn’t invited by the administration for th…,0,0,0,False
87,2021-08-13,1426166336665702412,ByWhatMeasure,its me T,"Look at him holding the prototype for the Giga casting approach for us all to see, so long ago.",0,0,0,False
88,2021-08-13,1426166330424582151,houseopaul,Kofie Paul,Chinese Tesla rival Nio narrows losses as revenue surges 127%,0,0,0,False
89,2021-08-13,1426166232739373063,_itsme_Brittany,Just Being Brittany,I swear everybody has a Tesla now,0,0,0,False
90,2021-08-13,1426166214372597761,RidgerWolf,Ridger Wolf,But where are you getting the hydrogen from? And you still have to du…,0,0,0,False
91,2021-08-13,1426166170957324292,andendall,Patrick M Andendall,"Not only has Tesla and Musk allowed me to drive a stunning product, but now — being Gluten averse- i can have a pro…",0,0,0,False
92,2021-08-13,1426166162258333701,ElonmuA,EloMu nft art,"You buy my nft, i buy your Tesla 😎🤝",0,0,0,False
93,2021-08-13,1426166153655816194,NewFolderF,NewFolderF,Agreed again. I feel like people think I'm def…,0,0,0,False
94,2021-08-13,1426166138111627270,Shailes80645679,Shailesh,This Advertisement really gives off Tesla vibes,1,0,0,False
95,2021-08-13,1426166064258461715,RBullotta,🐂💩👮,"He is ignoring the primary ""why"" though - that you can ""refuel"" or ""recharge"" in…",0,0,0,False
96,2021-08-13,1426165991835320325,BOBINSOFLA_007,Slide By Sully™️ 🇺🇸,"A yoke stereing wheel? 
Well now it’s official. Tesla is the most expensive golf cart you can buy.",0,0,0,False
97,2021-08-13,1426165963746066440,Md_Asif_Ali_,Md. Asif Ali,The Tesla-fication of Moderna Is a Rich Tale,0,0,0,False
98,2021-08-13,1426165919970115591,OMHoldingsInc,"OM Holdings International, INC","OMHI ""Another #OneMart store slated to open this December adding another Amazing Revenue Stream for OM Holdings Int…",1,0,1,False
99,2021-08-13,1426165901330636807,ShortNon,SHORTNON (BITCOIN MAXI CYBERHORNET BROKER PLEB),"Proposed next German Bundeskantzler simping over 

Elon proposed here to change some legislation towards…",1,0,0,False
100,2021-08-13,1426165825363398660,christoph_leitl,Christoph Leitl,"Better questions:
Dear Mr Musk, what is the future of ...

""sustainable transportation""
""sust…",0,0,0,False
101,2021-08-13,1426165818988052481,LuckyWillyV2,William Zhang,"retweet and follow to win with me on my twitter giveaway journey!
""Our virtues and our failings are inseparable, li…",0,0,1,False
102,2021-08-13,1426165764759834627,KarmaNorbu18,Karma Norbu,any news on Tesla $25k car coming to Bhutan la?,0,0,0,False
103,2021-08-13,1426165720019357699,VoltaicEV,Voltaic EV,"Hi, happy Friday everyone. I know it's the 13th, but to get things rolling with Twitter I thought I'd offer up a…",2,0,2,False
104,2021-08-13,1426165666873106433,CyclAdeleC,Adele Craven,Electric motor. Battery.  Also fuel cell and hydrogen tank.  Both o…,0,0,0,False
105,2021-08-13,1426165616520712198,StianWalgermo,Walgermo 🇳🇴,"Model Y for EU has updated WLTP range at 507 km. Up from 505 km 🧐

I have postponed my delivery to MiG with…",0,0,0,False
106,2021-08-13,1426165589530365955,Teslanews10,TeslaNews,Tesla driving test hell: How DMV examiners’ biases are inhibiting the EV transition,2,0,0,False
107,2021-08-13,1426165589417005058,StargazerPlaid,Stargazer!!,Plaid Puppy!!  Lord Byron approves!!  #frunkpuppyfriday    #tesla #plaid #models…,12,0,2,False
108,2021-08-13,1426165528482263040,Tesla_Nicole91,Tesla Kanning Howell,I’ll never understand how fertility works…,0,0,0,False
109,2021-08-13,1426165496265728004,MP_Investing,MP Investing,"Along with $TSLA, I am heavily invested in $LCID. I was lucky enough to check out their showroom in Scottsdale the…",0,0,0,False
110,2021-08-13,1426165447494455304,JonathanGuito,Jonathan 50% CAGR to Mars 🚀🚘⚡🔋,"Hell yeah buddy! 😀 of all Tesla vehicles, nothing excites me more than the Roadster. Life goal of mine to own one!",0,0,0,False
111,2021-08-13,1426165446714200066,MvunaboF,frank646464,what about africa,0,0,0,False
112,2021-08-13,1426165409896562688,prexer,prexer,Will I be able to quick charge at Tesla chargers? They seem to have the only week maintained network of chargers so far,0,0,0,False
113,2021-08-13,1426165409238208512,BURNERA56462776,BURNER ACC,NO WAY!? Pawn a brand new Tesla on FACEBOOK MARKETPLACE!? LIMITED TIME ONLY!!,0,0,0,False
114,2021-08-13,1426165400484687875,RWMann,"Robert W. Mann, Jr.",It’s as if buying and quickly selling a Tesla is just a non-transferable tax avoidance play…,0,0,0,False
115,2021-08-13,1426165398437834763,Jzaafarani,Joseph Zaafarani,June 3rd. First time owner of a tesla. Also East coast.,0,0,0,False
116,2021-08-13,1426165395833204737,TeslaMOD3L,Tesla MOD3L,These new startups would be better off consulting with Tesla first on building an…,0,0,0,False
117,2021-08-13,1426165355177775106,Demetri09536950,Demetrius Martin,I don’t agree didn’t he say he was going to make it to where Tesla ca…,0,0,0,False
118,2021-08-13,1426165332658511880,MichaelTosic,Mihailo-Michael Tosic,"I this white house, on a stormy night in 1856, the great Nikola Tesla was born. 🥰⚡️",0,0,0,False
119,2021-08-13,1426165212202340354,Lil_Mikee__,Ⓜ️&Ⓜ️,You could’ve threw that Tesla lob to the timeline I wish I would’ve seen it 😭😂,0,0,0,False
120,2021-08-13,1426165199854243840,upser2004,Phillip Raymond,Those hydrogen tanks are built to withstand forces you wouldn't believe. Every major tesla crash tha…,0,0,0,False
121,2021-08-13,1426165184234627084,arshadsemp,Arshad (BEERA),Cap i don't know why everytime I look at dhl livery i feel its an old jet no matter what time they induct…,0,0,0,False
122,2021-08-13,1426165083881750535,slhelme,Sara Helme,I love #Tesla sense of humour #NotAModelY 😂😂,0,0,0,False
123,2021-08-13,1426165044807614464,HeardAtE3,Overheard At E3,Always wanted to enjoy friendly fire through intricate Tesla guns? Our groovy heat maps made it possible.,0,0,0,False
124,2021-08-13,1426165017750216711,Lipsytee,Lipsyte,Dude is out there tweeting about Tesla every chance he gets to throw shade an…,2,0,1,False
125,2021-08-13,1426164954776981512,TrendTrader007,007,$tsla do you guys even realize that Tesla only has to go 24.6% to head $900 a share and 38% to hit thousand dollars…,4,0,0,False
126,2021-08-13,1426164940482568193,MB_3213,Money boy,I blame  lol. CEO of $f hurting this morning,1,0,0,False
127,2021-08-13,1426164883360473093,Commuternyc,Commentator,Hmm Tesla has no moat and yeah 370 is an absurd value given that the mean PE for the S&amp;P is 15.9. F…,0,0,0,False
128,2021-08-13,1426164844278042627,pauljauregui,Paul J 💫,My  Model S #AP2 Autowipers have been in Beta for 4YRS. SMH,1,0,0,False
129,2021-08-13,1426164792075554816,roughroadface51,roughroadface,"When your boss has a Tesla and a Porsche, but your factory's roof have a hole that is being repaired....slooowly, cuz of the budget.",1,0,0,False
130,2021-08-13,1426164782705659908,adscovery,Aditya,Tesla starts giving back Supercharger access to salvaged vehicles,0,0,0,False
131,2021-08-13,1426164779522183170,Mohamma07998800,Mohammadamin,"Buy ivg tokens 😍💥
You are listed in 4 categories
And it is going to be listed in oth…",0,0,0,False
132,2021-08-13,1426164751361400840,olympicsgo,OlympicsgoIND,Why do we need Tesla for future and benefits? Unlike…,0,0,0,False
133,2021-08-13,1426164751092969473,GabiZurah,Gabby,"I feel like there are missing pieces in this puzzle. 

The hydrogen process looks…",0,0,0,False
134,2021-08-13,1426164737499348993,MICKYIMP,micky,Buy a Microsoft soft stock or Tesla if you take an L lol,0,0,0,False
135,2021-08-13,1426164694478331904,Shashibasniwal,Shashikant basniwal🇮🇳,Tesla is the synonym of ev .,0,0,0,False
136,2021-08-13,1426164659871096834,McMillanLawyer,McMillan Law Group,"Tesla Burns Down in the Garage, Auto Manufacturers Are Taking it Seriously



#lemon #legal…",0,0,1,False
137,2021-08-13,1426164643408584710,teach_beard,Edward_Teach's_Smoking_Beard,"I don't think you can apply common definitions to stocks like  Bull, bear, correction...none of those really apply.",0,0,0,False
138,2021-08-13,1426164611301138438,motionadven,Okedi Peter John,Tesla to accept Bitcoin again… when it uses more green energy,0,0,0,False
139,2021-08-13,1426164562307469313,incelsforelon,Tesla Owners San Salvador Valley,Moderna’s stock has been rising only due to outrageous volumes of weekly call option buyi…,1,0,0,False
140,2021-08-13,1426164554778640393,PeterD14659580,PeterD,Thank you,0,0,0,False
141,2021-08-13,1426164526186176518,Mohamma07998800,Mohammadamin,"Buy ivg tokens 😍💥
You are listed in 4 categories
And it is going to be listed in other big exchang…",0,0,0,False
142,2021-08-13,1426164525800120321,craig6333,Craig Armstrong,Thank…,0,0,0,False
143,2021-08-13,1426164513087361025,civiltalker,Dr Michelle Cain,Supply chain issues everywhere (microchips in short supply) at the moment acc…,1,0,0,False
144,2021-08-13,1426164490383495168,Dacryptocpa,pangboy,"Funniest part is that those people will most likely still get exposure to Bitcoin via ETFs, Tesla,…",0,0,0,False
145,2021-08-13,1426164472192851975,obama_factss,ya boy,Tesla suck up moment,0,0,0,False
146,2021-08-13,1426164442916524036,rogelioferrerjr,RTFjr,Sensible analysis by   ... EV Tesla is the best  ...,0,0,0,False
147,2021-08-13,1426164392081694722,ajpbradley,Alan Bradley,Still more responsible than letting your 7 year old control your Tesla on the public highway.,0,0,0,False
148,2021-08-13,1426164389774770182,veloszo_,liu,hawking e tesla,0,0,0,False
149,2021-08-13,1426164389275709442,fiona_webster22,Fiona Webster 🌎🌏🌍,I think genius Nikola Tesla would've invented the electric car—if former partner Thomas Edison hadn't of…,1,0,0,False
150,2021-08-13,1426164372934512657,coryawhyte,🇨🇦 Orange you Glad you have a TSLA 🇨🇦,Fixed it!,0,0,0,False
151,2021-08-13,1426164312591175683,GoldmanSachBOT,EquityMarketPredictor,"Tesla, Inc. (TSLA) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Hold, as Tesla, In…",0,0,0,False
152,2021-08-13,1426164251333435394,trader_redart,TraderX,The Elan of Elon Musk | $TSLAQ $TSLA,0,0,0,False
153,2021-08-13,1426164246862127106,olympicsgo,OlympicsgoIND,"""By 2030 it is said to increase by 3-4 times"" lol, wh…",0,0,0,False
154,2021-08-13,1426164222464036864,enzaere,Enzaere,"hello dear elon I invested all my money in safemoon and I believe it is a quality coin, you know b…",0,0,0,False
155,2021-08-13,1426164184866336772,Mrtnvrbst,mrvb,How is a hydrogen car not electric? 🙄,0,0,0,False
156,2021-08-13,1426164151106215946,Nairametrics,Nairametrics,Elon Musk is now world’s richest man as Tesla stocks soar to new heights,2,0,0,False
157,2021-08-13,1426164099201830917,keith_dorschner,Keith Dorschner,Wheel covers?,1,0,0,False
158,2021-08-13,1426164078398119937,ChazC318,Black Goku,Screw the compressor on the Tec it ain't make a sound like a Tesla,0,0,0,False
159,2021-08-13,1426164063915036678,H2Ninja,Stormy Thunder,Tesla Model 3 vs Toyota Camry: TRUE OWNERSHIP COST Comparison  via,0,0,0,False
160,2021-08-13,1426164044453580802,foottrenball,FOOTTRENBALL,"Poor Cultural mind ""Elon Musk"" ignoring where Tesla was born and giving today advantage to people wh…",0,0,0,False
161,2021-08-13,1426164025042391041,Jzaafarani,Joseph Zaafarani,anywhere to buy new Plaid accessories.  site only has older models...#plaid #Tesla,0,0,0,False
162,2021-08-13,1426164020625674242,rantsofmich,"Pete Bronson, CPA, CA",Pretty much same thing many small to mid company have done in the pas…,1,0,0,False
163,2021-08-13,1426163988526632967,zGodofThunder,Thor,This is another great video explaining H vs E,0,0,0,False
164,2021-08-13,1426163928577363975,stock_slayer,Stock Slayer,$AAZZF A2Z Smart Technologies to Implement A 3 to 1 Share Consolidation to Meet NASDAQ Initial Listing Requirements…,1,0,0,False
165,2021-08-13,1426163885455802370,Gyk_2000,Gowri Yokesh Kumar S👽,"Opportunity don’t come on our way so easily💯 so hold the opportunity as much closer 🥺 

#musk #mars…",0,0,2,False
166,2021-08-13,1426163832049737731,BertelSchmitt,BertelSchmitt™ 2x jabbed 🎩🎩🎩🎩🎩,Laughs Off Concern $TSLA German Plant Will Sap Water Supply  via,1,0,1,False
167,2021-08-13,1426163804723875852,Tesla_Taylor,Tesla Taylor,"Cross-chain Crypto Derivatives Exchange 
$cdz is now live on  #ignition.

Don't forget to check out…",0,0,0,False
168,2021-08-13,1426163755927359490,progstah,Will Gill,2-week wait to get my #tesla into a service center so they can “look at it”. $715B company and the closest service is 60 miles away 🤣,1,0,0,False
169,2021-08-13,1426163731390771209,CityIndex_Josh,Josh Warner,"Top US #stocks to watch 

🐭#Disney beats expectations 

🚆#KSU may delay takeover vote 

🛏️#Airbnb expects new reven…",1,0,1,False
170,2021-08-13,1426163724436529155,crtrud,Craig Trudell,This documentary delves into the issue ~8 1/2 minutes in:,0,0,0,False
171,2021-08-13,1426163709601325057,WilliamK82,Stoic Stock Trader,"Damn, that’s what my daughter is going to say about Tesla",1,0,0,False
172,2021-08-13,1426163702814871559,KaliforniaDad,Kalifornia,Tesla Model 3 Standard Range Plus sold out for 2021 in the US - TESLARATI,0,0,0,False
173,2021-08-13,1426163667750502408,DirtyTesla,DirtyTesla,,0,0,0,False
174,2021-08-13,1426163621571166210,getkeemut,keemut,Our data shows it's worth $59k assuming the battery is 97% or better. Carvana makes $5000 gross profit per…,2,0,0,False
175,2021-08-13,1426163603825102853,DilksJay,Jay Dilks,Personally speaking: I drive a Diesel VW but realize the upside of Tesla. I kind of like d…,0,0,0,False
176,2021-08-13,1426163597261119499,PauljHorton,Sunset_Tesla waiting on a Long Range S,Tesla's Musk hopes to make first cars at German plant in Oct. 👀boom 🎤 via,0,0,0,False
177,2021-08-13,1426163582123880450,RJLInvestments,Ronald Regan,The economic moat in Tesla’s case would be the fact that they lead the electronic car space and have an attraction…,0,0,0,False
178,2021-08-13,1426163561517264896,GenYEconomist,Millennial Economist,what if you replace Tesla/Elon in your letter with wirecard/Austrian COO? Does the market cap justify it in a similar way?,0,0,0,False
179,2021-08-13,1426163523109916672,bopinion,Bloomberg Opinion,How does the “Tesla of biotech” compare with Tesla?,4,0,1,False
180,2021-08-13,1426163442394832902,costakonti1,costa,Tesla achieved 25% margin on Y - 3 that is double GM margin!,0,0,0,False
181,2021-08-13,1426163401227743237,SandV_YT,SandV,"My point was never to say I don't like Tencent or have a grudge against them, I use Epic Games (which…",0,0,0,False
182,2021-08-13,1426163399046664193,Demetri09536950,Demetrius Martin,Ya but doesn’t doing it his way create jobs??? And is it not better th…,0,0,0,False
183,2021-08-13,1426163385981448194,futureniche,future niche,"I watched a man convert a gas car to run on WATER, then put the hose from exhaust…",0,0,0,False
184,2021-08-13,1426163381040517125,whatisee14,WHAT I SEE,"Custom Marketing Strategies for the Long Run. 
  #wsj #nytimes #reuters #cnn #bet #foxnews…",0,0,0,False
185,2021-08-13,1426163360714870785,RJLInvestments,Ronald Regan,"For example, Tesla $TSLA has a PE Ratio of 370.1x, which may seem like it’s extremely overvalued. But since it’s a…",0,0,0,False
186,2021-08-13,1426163265126678531,DR0N3L0RD,DR0N3L0RD - IFTTTester~ Acount,"Elon at it again: Thank you Elon Musk.... 
#Elon #ElonMusk #spaceX #Space #tesla #starship",0,0,1,False
187,2021-08-13,1426163226794815492,Fas_Boi,day_o,"finally, 5 years after placing my deposit..  #tesla",9,0,2,False
188,2021-08-13,1426163208327340036,SeraB89475082,Sera.B,Can I buy Tesla with Doge coin with this updater?,0,0,0,False
189,2021-08-13,1426163206985338882,Jaypiter,Jaypiter,I thought we were going to be running on trash by now. Why doesn’t someone invent…,0,0,0,False
